id,total_employed,%chg_total_emp
48718,26210,1.018
48719,26030,1.004666667
48720,26466,1.022666667
48721,25950,1.018666667
48722,26586,0.99
48723,38948,1.384666667
48724,38804,1.39
48725,37928,1.339333333
48726,38820,1.406
48727,36124,1.325333333
48728,36262,1.343333333
48729,38366,1.364666667
48730,38136,1.349333333
48731,37686,1.374
48732,36150,1.318
48733,37842,1.352666667
48734,38590,1.346666667
48735,36644,1.255333333
48736,37166,1.34
48737,38422,1.405333333
48738,39096,1.365333333
48739,38798,1.383333333
48740,245092,1.131333333
48741,247666,1.114666667
48742,243142,1.082666667
48743,251888,1.118666667
48744,229478,1.085333333
48745,234448,1.064
48746,245028,1.089333333
48747,242936,1.083333333
48748,248092,1.075333333
48749,243402,1.042
48750,252984,1.066666667
48751,251928,1.089333333
48752,255792,1.082666667
48753,254770,1.045333333
48754,263040,1.075333333
48755,262866,1.069333333
48756,265920,1.056666667
48757,28508,1.245333333
48758,29030,1.245333333
48759,28534,1.212666667
48760,29252,1.235333333
48761,27472,1.183333333
48762,27372,1.214666667
48763,28008,1.24
48764,27650,1.239333333
48765,27972,1.246
48766,27908,1.226666667
48767,28812,1.244
48768,28968,1.231333333
48769,29122,1.25
48770,28552,1.244666667
48771,29264,1.256
48772,29108,1.226666667
48773,29330,1.256
48774,12210,1.242666667
48775,12636,1.222666667
48776,12278,1.204
48777,12834,1.224666667
48778,12152,1.197333333
48779,11638,1.231333333
48780,12518,1.222666667
48781,12368,1.228666667
48782,12728,1.214
48783,12190,1.19
48784,13108,1.212666667
48785,13180,1.198
48786,13190,1.218666667
48787,12446,1.208
48788,12884,1.218666667
48789,11190,1.326666667
48790,11418,1.330666667
48791,226590,0.857333333
48792,229552,0.86
48793,223984,0.841333333
48794,226144,0.868666667
48795,201830,0.838666667
48796,210896,0.818666667
48797,216814,0.849333333
48798,215494,0.838666667
48799,220930,0.841333333
48800,217662,0.809333333
48801,223052,0.849333333
48802,224828,0.846
48803,228416,0.839333333
48804,224696,0.816666667
48805,228652,0.846
48806,227580,0.844
48807,230880,0.844666667
48808,25434,0.882
48809,25966,0.882666667
48810,25138,0.876
48811,25090,0.908
48812,23982,0.888
48813,23412,0.889333333
48814,24490,0.894666667
48815,24272,0.885333333
48816,25162,0.88
48817,24822,0.856666667
48818,26054,0.872
48819,25978,0.875333333
48820,26338,0.896666667
48821,25216,0.863333333
48822,25350,0.902666667
48823,24984,0.896666667
48824,25844,0.903333333
48825,93794,0.833333333
48826,94598,0.841333333
48827,92650,0.838666667
48828,93528,0.839333333
48829,84446,0.845333333
48830,86770,0.842666667
48831,89564,0.842666667
48832,89836,0.842666667
48833,91220,0.848
48834,90236,0.842666667
48835,92188,0.847333333
48836,92826,0.841333333
48837,93812,0.850666667
48838,93600,0.852
48839,94626,0.852666667
48840,95238,0.841333333
48841,96250,0.846666667
48842,47490,1.264666667
48843,47230,1.280666667
48844,45458,1.254666667
48845,46604,1.287333333
48846,44234,1.220666667
48847,43110,1.207333333
48848,45046,1.259333333
48849,44436,1.252
48850,44754,1.272
48851,43042,1.246
48852,44570,1.288
48853,45476,1.264
48854,46992,1.278666667
48855,46524,1.226
48856,48330,1.263333333
48857,47068,1.253333333
48858,47318,1.262
48859,48604,1.352
48860,49558,1.346
48861,49006,1.372666667
48862,50122,1.36
48863,47920,1.301333333
48864,48664,1.359333333
48865,49148,1.333333333
48866,50276,1.304
48867,49738,1.326666667
48868,48960,1.334666667
48869,49892,1.342
48870,48100,1.43
48871,48840,1.422
48872,48612,1.438666667
48873,49382,1.446666667
48874,48786,1.442
48875,49074,1.434666667
48876,40700,0.783333333
48877,40024,0.792
48878,39396,0.758666667
48879,39550,0.798666667
48880,36978,0.780666667
48881,37622,0.768666667
48882,39220,0.798666667
48883,39272,0.776666667
48884,39838,0.793333333
48885,38416,0.792
48886,38834,0.808666667
48887,38616,0.795333333
48888,39382,0.806
48889,38518,0.812
48890,37834,0.817333333
48891,37940,0.806
48892,38466,0.810666667
48893,96974,0.884
48894,98084,0.887333333
48895,94818,0.852666667
48896,98912,0.886
48897,95100,0.840666667
48898,94194,0.835333333
48899,97796,0.872
48900,97680,0.866
48901,99008,0.866666667
48902,96090,0.849333333
48903,99748,0.873333333
48904,98394,0.876666667
48905,100592,0.887333333
48906,100058,0.850666667
48907,103596,0.868666667
48908,103840,0.859333333
48909,104890,0.857333333
48910,18712,1.601333333
48911,18738,1.602
48912,18242,1.612
48913,18580,1.7
48914,16096,1.675333333
48915,16018,1.69
48916,16678,1.73
48917,16450,1.719333333
48918,16408,1.706666667
48919,15574,1.679333333
48920,16784,1.753333333
48921,16334,1.742666667
48922,16808,1.748
48923,16634,1.676
48924,17348,1.741333333
48925,16974,1.702666667
48926,17144,1.714
48927,31240,1.623333333
48928,31306,1.638
48929,30528,1.620666667
48930,30604,1.656666667
48931,31338,1.528
48932,31068,1.594
48933,31262,1.572
48934,30542,1.585333333
48935,31602,1.601333333
48936,30846,1.575333333
48937,30758,1.609333333
48938,30558,1.619333333
48939,31098,1.628666667
48940,30484,1.65
48941,30612,1.671333333
48942,29876,1.685333333
48943,30532,1.678
48944,162638,1.87
48945,162350,1.881333333
48946,160500,1.861333333
48947,164080,1.876
48948,153682,1.777333333
48949,154842,1.774666667
48950,160238,1.81
48951,157414,1.814
48952,157530,1.834
48953,152646,1.843333333
48954,155812,1.864
48955,154084,1.876
48956,155018,1.898666667
48957,153772,1.890666667
48958,157236,1.912666667
48959,155358,1.886666667
48960,156476,1.869333333
48961,51416,0.814
48962,51032,0.824
48963,48792,0.794
48964,51156,0.828666667
48965,47116,0.826666667
48966,47094,0.797333333
48967,49660,0.852
48968,48894,0.839333333
48969,49260,0.844666667
48970,47404,0.798666667
48971,50598,0.845333333
48972,51020,0.836
48973,51570,0.845333333
48974,49548,0.800666667
48975,52156,0.844666667
48976,51450,0.834
48977,51902,0.845333333
48978,7184,1.782666667
48979,7218,1.813333333
48980,6630,1.39
48981,6856,1.318
48982,6554,1.223333333
48983,6330,1.419333333
48984,6412,1.334666667
48985,6376,1.287333333
48986,6508,1.312
48987,6144,1.3
48988,6526,1.318
48989,6546,1.304666667
48990,6616,1.316666667
48991,6126,1.331333333
48992,6510,1.387333333
48993,6290,1.394
48994,6246,1.39
48995,23454,1.154
48996,23780,1.178
48997,22638,1.192666667
48998,24024,1.160666667
48999,22158,1.122
49000,22052,1.170666667
49001,23008,1.162666667
49002,23390,1.134
49003,23242,1.152
49004,22102,1.158
49005,23360,1.162666667
49006,23478,1.142
49007,23796,1.170666667
49008,23402,1.176
49009,24550,1.172
49010,24598,1.169333333
49011,24422,1.157333333
49012,9117,0.536666667
49013,9074,0.554
49014,9151,0.567333333
49015,9220,0.554666667
49016,8537,0.547333333
49017,8670,0.585333333
49018,8602,0.552666667
49019,8005,0.551333333
49020,8061,0.545333333
49021,8083,0.554
49022,8435,0.570666667
49023,9902,2.214
49024,10182,2.208
49025,10152,2.244
49026,10764,2.152
49027,10278,2.216666667
49028,10260,2.232
49029,16824,2.600666667
49030,17212,2.553333333
49031,16868,2.560666667
49032,16844,2.554
49033,16278,2.463333333
49034,16352,2.586666667
49035,16172,2.606666667
49036,15872,2.620666667
49037,16018,2.648666667
49038,15516,2.638666667
49039,15676,2.638666667
49040,15840,2.618666667
49041,16238,2.619333333
49042,16104,2.647333333
49043,16244,2.632
49044,16176,2.606666667
49045,16328,2.596666667
49046,20770,1.064
49047,21080,1.070666667
49048,20072,1.087333333
49049,20730,1.088666667
49050,18780,1.073333333
49051,18320,1.107333333
49052,18430,1.132
49053,18156,1.130666667
49054,18064,1.152
49055,17208,1.166
49056,18298,1.162666667
49057,18682,1.129333333
49058,18632,1.164666667
49059,18158,1.149333333
49060,18516,1.160666667
49061,18408,1.143333333
49062,18516,1.172666667
49063,31134,1.454666667
49064,31042,1.492666667
49065,30452,1.508666667
49066,30108,1.497333333
49067,29530,1.416
49068,30488,1.455333333
49069,31164,1.425333333
49070,31196,1.410666667
49071,31256,1.426666667
49072,30532,1.428666667
49073,30956,1.414
49074,30798,1.420666667
49075,31038,1.443333333
49076,30618,1.463333333
49077,31224,1.447333333
49078,30910,1.444
49079,31510,1.445333333
49080,83930,0.934666667
49081,85442,0.944
49082,82508,0.982
49083,83522,0.95
49084,79906,0.911333333
49085,81054,0.956666667
49086,82258,0.932666667
49087,82728,0.921333333
49088,86226,0.916666667
49089,86460,0.941333333
49090,87914,0.923333333
49091,87686,0.917333333
49092,90228,0.922
49093,89340,0.945333333
49094,90920,0.928
49095,90422,0.922666667
49096,92030,0.922
49097,19986,0.936666667
49098,20324,0.936666667
49099,20110,0.913333333
49100,20956,0.935333333
49101,20192,0.892
49102,19890,0.920666667
49103,20518,0.923333333
49104,20206,0.912
49105,20666,0.922
49106,20280,0.879333333
49107,21558,0.911333333
49108,21436,0.910666667
49109,21638,0.936
49110,20714,0.906
49111,21304,0.942
49112,21234,0.946
49113,21518,0.926666667
49114,23276,0.809333333
49115,23918,0.826666667
49116,23394,0.814
49117,23212,0.801333333
49118,20418,0.846666667
49119,19412,0.888666667
49120,19692,0.858666667
49121,19842,0.844666667
49122,20508,0.856666667
49123,20258,0.848666667
49124,20986,0.85
49125,20994,0.843333333
49126,22076,0.846
49127,21678,0.823333333
49128,21632,0.848666667
49129,21134,0.850666667
49130,20808,0.882
49131,78078,0.912
49132,79922,0.906
49133,78476,0.875333333
49134,80638,0.9
49135,68186,0.934
49136,70950,0.912666667
49137,72144,0.922
49138,72096,0.916
49139,73872,0.92
49140,72284,0.902
49141,74740,0.919333333
49142,71738,0.937333333
49143,74456,0.932
49144,73370,0.912666667
49145,74674,0.946
49146,73662,0.939333333
49147,74902,0.940666667
49148,106168,0.858666667
49149,107132,0.86
49150,105154,0.864
49151,109090,0.852666667
49152,98434,0.870666667
49153,98980,0.896
49154,101954,0.885333333
49155,98220,0.889333333
49156,99000,0.897333333
49157,99064,0.894
49158,102472,0.897333333
49159,100604,0.889333333
49160,102224,0.892
49161,102932,0.888
49162,106460,0.876666667
49163,105666,0.875333333
49164,106678,0.863333333
49165,12390,1.084
49166,12288,1.085333333
49167,12124,1.086666667
49168,11902,1.074
49169,11624,1.040666667
49170,11440,1.106666667
49171,11514,1.086666667
49172,11260,1.083333333
49173,11728,1.07
49174,11214,1.097333333
49175,11266,1.058666667
49176,11044,1.129333333
49177,11082,1.125333333
49178,11208,1.107333333
49179,11106,1.151333333
49180,10738,1.15
49181,11118,1.144666667
49182,7624,1.603333333
49183,8058,1.58
49184,7572,1.522
49185,7328,1.625333333
49186,7448,1.506
49187,7578,1.588
49188,6956,1.63
49189,7192,1.646
49190,7600,1.527333333
49191,7362,1.510666667
49192,6856,1.688666667
49193,6994,1.614666667
49194,7636,1.552666667
49195,7404,1.506
49196,7208,1.680666667
49197,7038,1.69
49198,7798,1.585333333
49199,15066,0.939333333
49200,15088,0.948
49201,15030,0.974666667
49202,15028,0.949333333
49203,14102,0.918
49204,13894,1.013333333
49205,14090,0.984
49206,13750,0.980666667
49207,13706,0.992666667
49208,13164,1.046666667
49209,12994,1.035333333
49210,12848,1.053333333
49211,12786,1.076
49212,12778,1.102666667
49213,13022,1.042666667
49214,12858,1.039333333
49215,12838,1.045333333
49216,51436,0.91
49217,54202,0.897777778
49218,54304,0.907777778
49219,53994,0.908888889
49220,43928,0.956666667
49221,48428,0.935555556
49222,48536,0.964444444
49223,45126,1.003333333
49224,48012,1.002222222
49225,51744,1.018888889
49226,52866,1.02
49227,50006,0.788333333
49228,28034,0.545
49229,28824,0.575833333
49230,28292,0.618333333
49231,27765,0.635
49232,28166,0.666666667
49233,77400,1.367333333
49234,81176,1.362666667
49235,81048,1.366
49236,77508,1.392
49237,69946,1.364
49238,73634,1.344
49239,72374,1.376
49240,69952,1.389333333
49241,71872,1.402
49242,71876,1.418666667
49243,69906,1.44
49244,68946,1.434666667
49245,74158,1.404
49246,74852,1.404
49247,72612,1.408
49248,71594,1.403333333
49249,75924,1.374
49250,340194,2.155333333
49251,296846,0.522666667
49252,291107,0.533333333
49253,298138,0.518
49254,260154,0.516
49255,271305,0.53
49256,281444,0.520666667
49257,276678,0.52
49258,283441,0.522
49259,287065,0.523333333
49260,288409,0.524
49261,321626,2.228666667
49262,328262,2.174
49263,330944,2.178
49264,331954,2.253333333
49265,351898,2.236
49266,374462,2.412666667
49267,22606,1.266
49268,22490,1.262666667
49269,22264,1.284
49270,22152,1.297333333
49271,20224,1.222
49272,20290,1.271333333
49273,20748,1.264
49274,20664,1.234666667
49275,20546,1.277333333
49276,20350,1.292666667
49277,20716,1.285333333
49278,20368,1.272666667
49279,21300,1.249333333
49280,21428,1.289333333
49281,21016,1.249333333
49282,19496,1.15
49283,19636,1.139333333
49284,13507,0.491333333
49285,13693,0.5
49286,13677,0.502
49287,13895,0.491333333
49288,13277,0.482
49289,13284,0.506666667
49290,13541,0.498
49291,13409,0.484666667
49292,13781,0.497333333
49293,13660,0.498
49294,13771,0.514
49295,14760,1.050666667
49296,15072,1.046
49297,15340,1.046666667
49298,15378,1.042
49299,15146,1.042
49300,15462,1.031333333
49301,47676,1.154
49302,48316,1.124
49303,47700,1.120666667
49304,47714,1.077333333
49305,44334,0.967333333
49306,44872,0.950666667
49307,45476,0.934
49308,45290,0.926
49309,45348,0.940666667
49310,45986,0.948666667
49311,46388,0.932666667
49312,45882,0.932666667
49313,46816,0.926
49314,46004,0.954666667
49315,46800,0.940666667
49316,46128,0.94
49317,47134,0.938
49318,3355,0.794
49319,3483,0.807333333
49320,3329,0.845333333
49321,3397,0.844
49322,3336,0.841333333
49323,3237,0.880666667
49324,6026,1.624
49325,3175,0.793333333
49326,6064,1.606
49327,5718,1.662
49328,3242,0.836666667
49329,5850,1.692666667
49330,6174,1.662666667
49331,5726,1.746666667
49332,5900,1.703333333
49333,5746,1.688
49334,6126,1.630666667
49335,19142,1.184
49336,19620,1.205333333
49337,19438,1.253333333
49338,19606,1.211333333
49339,18574,1.146
49340,19284,1.204666667
49341,19960,1.139333333
49342,19580,1.136666667
49343,20096,1.166
49344,20090,1.219333333
49345,20062,1.188666667
49346,20500,1.176666667
49347,21012,1.214666667
49348,20766,1.245333333
49349,20888,1.188
49350,21240,1.16
49351,21660,1.179333333
49352,1073928,2.154666667
49353,1091760,2.142666667
49354,1099312,2.118
49355,1107732,2.131333333
49356,1005806,2.096
49357,1032440,2.066666667
49358,1032034,2.169333333
49359,1020770,2.068
49360,1034652,2.078
49361,1045586,2.082666667
49362,1032610,2.094666667
49363,1025178,2.107333333
49364,1039474,2.106666667
49365,1058976,2.089333333
49366,1061520,2.075333333
49367,1058930,2.062666667
49368,1071280,2.041333333
49369,168520,1.007333333
49370,172744,1.010666667
49371,170326,1.025333333
49372,172612,1.008666667
49373,160022,0.981333333
49374,163870,0.993333333
49375,167142,0.974
49376,161322,0.975333333
49377,164268,0.982
49378,165256,0.974666667
49379,169930,0.965333333
49380,168278,0.961333333
49381,172974,0.964666667
49382,174068,0.968
49383,175874,0.95
49384,177456,0.938
49385,178766,0.936
49386,12594,1.028666667
49387,13542,1.1
49388,13852,1.052
49389,12928,1.06
49390,8440,1.314666667
49391,10516,1.104666667
49392,11198,1.146
49393,10792,1.160666667
49394,11252,1.187333333
49395,11444,1.139333333
49396,11630,1.157333333
49397,11488,1.142
49398,12264,1.142666667
49399,13498,1.038
49400,13206,1.064
49401,12128,1.08
49402,12804,1.08
49403,111500,0.85
49404,113646,0.855333333
49405,113840,0.879333333
49406,113320,0.853333333
49407,104856,0.830666667
49408,108530,0.873333333
49409,109808,0.841333333
49410,105812,0.856
49411,109606,0.861333333
49412,110386,0.876666667
49413,111446,0.854666667
49414,106648,0.87
49415,110174,0.873333333
49416,109442,0.888
49417,110402,0.864
49418,109478,0.870666667
49419,112048,0.873333333
49420,10119,0.44
49421,10245,0.433333333
49422,9963,0.439333333
49423,9846,0.437333333
49424,9012,0.436666667
49425,9453,0.435333333
49426,9439,0.429333333
49427,9403,0.431333333
49428,9305,0.424666667
49429,9315,0.424666667
49430,9128,0.430666667
49431,10720,1.974666667
49432,11058,2.016666667
49433,11246,2.033333333
49434,11142,2.028666667
49435,11010,2.025333333
49436,11042,2.054
49437,67418,0.806
