id,establishments,%chg_lq_estabishments
37751,7706,6.48
37752,7770,6.48
37753,8064,6.38
37754,8154,6.27
37755,8328,6.25
37756,8560,6.1
37757,8768,6.05
37758,2322,7.25
37759,2330,7.28
37760,2306,7.44
37761,2330,7.43
37762,2286,7.55
37763,2282,7.61
37764,2270,7.75
37765,2288,7.69
37766,2328,7.67
37767,2338,7.67
37768,2370,7.78
37769,2388,7.56
37770,2398,7.6
37771,2416,7.65
37772,2430,7.68
37773,2454,7.57
37774,2478,7.71
37775,11502,4.83
37776,11520,4.89
37777,11626,4.84
37778,11802,4.8
37779,11752,4.81
37780,11888,4.81
37781,12044,4.81
37782,12228,4.77
37783,12520,4.75
37784,12738,4.75
37785,13088,4.75
37786,13340,4.69
37787,13628,4.67
37788,13906,4.67
37789,14120,4.63
37790,14124,4.66
37791,14368,4.63
37792,6538,7.49
37793,6576,7.47
37794,6596,7.39
37795,6656,7.4
37796,6604,7.44
37797,6646,7.43
37798,6726,7.46
37799,6780,7.4
37800,6910,7.37
37801,7006,7.39
37802,7154,7.46
37803,7372,7.33
37804,7464,7.33
37805,7600,7.31
37806,7728,7.22
37807,7764,7.31
37808,7828,7.19
37809,7948,3.89
37810,7900,4.02
37811,7908,4.02
37812,7932,3.99
37813,8352,3.99
37814,8694,3.85
37815,9210,3.87
37816,10134,3.7
37817,11682,3.56
37818,13336,3.41
37819,14436,3.37
37820,14492,3.44
37821,14646,3.48
37822,14872,3.64
37823,14764,3.7
37824,14598,3.91
37825,14656,4.1
37826,1388,12.99
37827,1394,13.05
37828,1414,13.11
37829,1416,13.03
37830,1376,13.37
37831,1394,13.36
37832,1420,13.51
37833,1414,13.51
37834,1448,13.42
37835,1464,13.46
37836,1476,13.59
37837,1456,13.62
37838,1474,13.71
37839,1488,13.75
37840,1530,13.57
37841,1564,14.23
37842,1584,14.15
37843,5624,5.25
37844,5684,5.31
37845,5712,5.27
37846,5752,5.27
37847,5718,5.35
37848,5856,5.36
37849,5964,5.36
37850,6024,5.35
37851,6046,5.31
37852,6104,5.34
37853,6176,5.42
37854,6182,5.57
37855,6308,5.54
37856,6384,5.54
37857,6484,5.53
37858,6792,5.64
37859,6922,5.59
37860,30438,3.78
37861,30752,3.78
37862,31060,3.76
37863,31360,3.75
37864,31114,3.79
37865,31886,3.75
37866,32390,3.75
37867,32630,3.73
37868,32980,3.72
37869,33624,3.73
37870,34230,3.74
37871,34784,3.71
37872,35448,3.7
37873,36188,3.69
37874,36776,3.67
37875,37520,3.79
37876,38130,3.79
37877,3486,7.02
37878,3508,7.04
37879,3510,7.12
37880,3514,7.16
37881,3536,7.17
37882,3608,7.16
37883,3656,7.12
37884,3650,7.1
37885,3678,7.14
37886,3748,7.15
37887,3778,7.21
37888,3792,7.22
37889,3838,7.19
37890,3888,7.22
37891,3930,7.23
37892,4098,7.37
37893,4166,7.47
37894,2638,6.07
37895,2662,6.18
37896,2694,6.26
37897,2714,6.26
37898,2728,6.24
37899,2766,6.31
37900,2816,6.3
37901,2818,6.28
37902,2864,6.16
37903,2918,6.15
37904,2942,6.19
37905,3028,6.1
37906,3078,6.08
37907,3110,6.1
37908,3164,6.19
37909,3214,6.71
37910,3264,6.66
37911,3994,8.41
37912,4032,8.43
37913,4038,8.41
37914,4072,8.46
37915,4058,8.34
37916,4140,8.33
37917,4206,8.42
37918,4152,8.45
37919,4174,8.54
37920,4230,8.55
37921,4264,8.62
37922,4314,8.79
37923,4364,8.78
37924,4392,8.86
37925,4478,8.82
37926,4634,9.23
37927,4682,9.2
37928,1404,8.44
37929,1408,8.49
37930,1444,8.55
37931,1456,8.56
37932,1474,8.5
37933,1532,8.41
37934,1558,8.33
37935,1552,8.33
37936,1600,8.03
37937,1614,8.06
37938,1660,8
37939,1688,7.95
37940,1728,7.88
37941,1756,7.64
37942,1784,7.63
37943,1880,7.54
37944,1904,7.5
37945,1694,8.8
37946,1712,8.8
37947,1712,8.97
37948,1700,9.08
37949,1672,9.14
37950,1684,8.98
37951,1704,9.09
37952,1710,9.1
37953,1734,9.31
37954,1776,9.24
37955,1804,9.27
37956,1812,9.22
37957,1852,9.15
37958,1872,9.17
37959,1894,9.36
37960,1974,10.09
37961,2014,10.14
37962,17778,4.28
37963,18096,4.29
37964,18346,4.27
37965,18608,4.27
37966,18874,4.27
37967,19408,4.24
37968,20048,4.2
37969,20062,4.21
37970,20526,4.17
37971,21068,4.15
37972,21664,4.11
37973,22064,4.09
37974,22668,4.06
37975,23180,4.04
37976,23636,4.04
37977,24686,4.26
37978,25130,4.24
37979,6582,7.35
37980,6686,7.27
37981,6772,7.24
37982,6834,7.26
37983,6832,7.24
37984,6904,7.25
37985,6974,7.31
37986,6906,7.31
37987,7002,7.32
37988,7054,7.36
37989,7104,7.44
37990,7150,7.38
37991,7252,7.37
37992,7346,7.27
37993,7464,7.28
37994,7754,7.54
37995,7864,7.55
37996,244,19.37
37997,248,19.24
37998,258,20.28
37999,256,20.59
38000,250,21.08
38001,256,20.83
38002,254,21.32
38003,254,21.26
38004,258,20.74
38005,258,21.03
38006,262,21.15
38007,294,18.76
38008,296,18.83
38009,294,19.67
38010,294,19.9
38011,320,23.69
38012,322,23.68
38013,650,22.6
38014,648,22.86
38015,662,22.86
38016,666,22.94
38017,656,23.12
38018,656,23.36
38019,664,23.47
38020,648,23.57
38021,650,23.64
38022,666,23.43
38023,668,23.79
38024,654,24.43
38025,664,24.35
38026,672,24.38
38027,682,24.34
38028,698,25.86
38029,704,26.26
38030,634,18.23
38031,634,18.38
38032,652,18.37
38033,654,18.47
38034,638,18.92
38035,648,18.84
38036,652,19.04
38037,660,18.77
38038,668,18.81
38039,666,19.11
38040,674,19.27
38041,694,18.9
38042,708,18.76
38043,720,18.2
38044,736,18.05
38045,766,18.82
38046,766,18.91
38047,2734,5.43
38048,2758,5.43
38049,2788,5.5
38050,2776,5.55
38051,2742,5.61
38052,2772,5.61
38053,2816,5.61
38054,2794,5.59
38055,2838,5.58
38056,2874,5.59
38057,2890,5.52
38058,2922,5.46
38059,2972,5.44
38060,3010,5.43
38061,3054,5.43
38062,3168,5.74
38063,3226,5.7
38064,15284,4.88
38065,15476,4.87
38066,15632,4.83
38067,15784,4.84
38068,15638,4.84
38069,15860,4.83
38070,16062,4.86
38071,15916,4.88
38072,16146,4.86
38073,16396,4.87
38074,16600,4.92
38075,16720,4.92
38076,16990,4.92
38077,17224,4.92
38078,17492,4.91
38079,18138,5.31
38080,18470,5.26
38081,1206,10.87
38082,1222,10.84
38083,1228,11.05
38084,1230,11.14
38085,1268,10.61
38086,1280,10.62
38087,1286,10.73
38088,1282,10.44
38089,1296,10.48
38090,1312,10.5
38091,1322,10.59
38092,1360,10.51
38093,1408,10.31
38094,1406,10.44
38095,1438,10.36
38096,1492,10.77
38097,1514,10.7
38098,5210,5.31
38099,5282,5.24
38100,5292,5.28
38101,5306,5.31
38102,5220,5.24
38103,5294,5.16
38104,5352,5.18
38105,5404,5.11
38106,5496,5.13
38107,5550,5.15
38108,5614,5.18
38109,5656,5.14
38110,5686,5.17
38111,5790,5.1
38112,5856,5.1
38113,6026,5.36
38114,6146,5.32
38115,4374,10.08
38116,4416,10
38117,4434,10.04
38118,4448,10.09
38119,4462,10.08
38120,4538,10.07
38121,4572,10.14
38122,4588,10.13
38123,4616,10.22
38124,4732,10.12
38125,4764,10.26
38126,4792,10.33
38127,4830,10.37
38128,4916,10.26
38129,4988,10.21
38130,5148,10.46
38131,5224,10.41
38132,664,16.26
38133,674,16.36
38134,686,16.5
38135,696,16.43
38136,682,16.75
38137,680,16.96
38138,684,17.13
38139,672,17.34
38140,668,17.65
38141,684,17.52
38142,702,17.46
38143,698,17.67
38144,698,17.84
38145,704,17.41
38146,712,17.43
38147,748,18.54
38148,768,18.38
38149,25058,4.82
38150,25320,4.83
38151,25508,4.82
38152,25740,4.82
38153,25624,4.83
38154,26064,4.83
38155,26538,4.92
38156,26634,4.93
38157,26776,4.96
38158,27216,4.96
38159,27490,4.99
38160,27488,5.01
38161,27856,5.02
38162,28196,5.03
38163,28656,5.02
38164,29570,5.18
38165,29996,5.16
38166,3886,7.99
38167,3896,8
38168,3926,8.07
38169,3956,8.08
38170,3946,8.15
38171,3998,8.14
38172,4034,8.19
38173,4036,8.24
38174,4070,8.28
38175,4124,8.29
38176,4166,8.34
38177,4166,8.31
38178,4232,8.29
38179,4282,8.29
38180,4338,8.29
38181,4540,8.72
38182,4586,8.73
38183,7302,6.23
38184,7352,6.23
38185,7426,6.23
38186,7434,6.27
38187,7468,6.28
38188,7636,6.25
38189,7720,6.28
38190,7770,6.28
38191,7820,6.28
38192,7956,6.29
38193,8026,6.33
38194,7996,6.43
38195,8112,6.42
38196,8258,6.38
38197,8352,6.37
38198,8554,6.47
38199,8684,6.44
38200,2138,11.12
38201,2154,11.14
38202,2186,11.26
38203,2204,11.38
38204,2196,11.44
38205,2232,11.39
38206,2258,11.39
38207,2244,11.37
38208,2266,11.42
38209,2304,11.4
38210,2340,11.43
38211,2330,11.48
38212,2358,11.48
38213,2384,11.5
38214,2402,11.56
38215,2478,11.99
38216,2520,11.88
38217,22398,6.8
38218,22668,6.76
38219,22892,6.68
38220,23082,6.69
38221,23012,6.73
38222,23424,6.68
38223,23662,6.69
38224,23710,6.66
38225,23982,6.61
38226,24408,6.57
38227,24716,6.6
38228,24736,6.68
38229,25162,6.64
38230,25496,6.6
38231,25886,6.56
38232,27172,8.37
38233,27574,8.43
38234,724,13.06
38235,736,12.98
38236,740,13.36
38237,750,13.15
38238,742,13.47
38239,746,13.53
38240,754,13.61
38241,758,13.51
38242,754,13.73
38243,766,13.72
38244,778,13.76
38245,792,13.64
38246,798,13.69
38247,816,13.6
38248,830,13.55
38249,860,13.6
38250,866,13.6
38251,71384,3.64
38252,71872,3.66
38253,72628,3.63
38254,73424,3.64
38255,72752,3.65
38256,74818,3.62
38257,76342,3.62
38258,76464,3.61
38259,77372,3.6
38260,79184,3.59
38261,80524,3.61
38262,81232,3.61
38263,82898,3.59
38264,84388,3.57
38265,85982,3.61
38266,89524,3.7
38267,91110,3.7
38268,4032,5.57
38269,4094,5.56
38270,4162,5.58
38271,4212,5.57
38272,4264,5.53
38273,4380,5.48
38274,4454,5.48
38275,4462,5.46
38276,4480,5.49
38277,4562,5.49
38278,4606,5.52
38279,4656,5.52
38280,4758,5.48
38281,4868,5.48
38282,4928,5.4
38283,5144,5.54
38284,5248,5.54
38285,230,29.57
38286,232,29.58
38287,234,29.23
38288,234,29.49
38289,238,29.07
38290,240,30.58
38291,242,30.84
38292,230,32.23
38293,234,32.15
38294,232,32.31
38295,236,32.46
38296,232,33.2
38297,238,31.22
38298,244,30.92
38299,248,30.82
38300,256,32.67
38301,260,32.37
38302,1986,11.55
38303,1994,11.6
38304,2010,11.68
38305,2032,11.67
38306,2028,11.7
38307,2066,11.63
38308,2086,11.73
38309,2116,11.64
38310,2136,11.68
38311,2168,11.68
38312,2196,11.73
38313,2182,11.94
38314,2218,11.9
38315,2248,11.89
38316,2286,11.68
38317,2388,12.57
38318,2422,12.48
38319,4548,9.87
38320,4614,9.86
38321,4646,9.78
38322,4654,9.79
38323,4658,9.72
38324,4760,9.66
38325,4828,9.69
38326,4834,9.76
38327,4866,9.74
38328,4942,9.75
38329,4972,9.84
38330,4966,9.89
38331,5028,9.88
38332,5114,9.88
38333,5204,9.85
38334,5434,10.77
38335,5526,10.68
38336,2018,9.74
38337,2044,9.88
38338,2044,9.85
38339,2052,9.91
38340,2030,10
38341,2044,9.98
38342,2046,10.11
38343,2024,10.12
38344,2052,10.11
38345,2094,10.08
38346,2104,10.18
38347,2106,10.25
38348,2118,10.12
38349,2136,10.16
38350,2168,10.14
38351,2240,11.54
38352,2274,11.6
38353,866,11.87
38354,874,11.87
38355,888,12.05
38356,880,12.25
38357,880,11.88
38358,888,11.9
38359,916,11.77
38360,908,11.82
38361,916,11.87
38362,934,11.82
38363,944,11.91
38364,936,12.08
38365,946,12.08
38366,962,12.06
38367,968,12.14
38368,1000,13.18
38369,1018,13.05
38370,2118,10.49
38371,2120,10.56
38372,2154,10.55
38373,2150,10.67
38374,2146,10.54
38375,2192,10.4
38376,2224,10.42
38377,2216,10.47
38378,2246,10.49
38379,2278,10.49
38380,2288,10.62
38381,2276,10.66
38382,2316,10.62
38383,2334,10.67
38384,2354,10.55
38385,2420,11.18
38386,2464,11.26
38387,39690,3.21
38388,40166,3.2
38389,40580,3.18
38390,40972,3.18
38391,40804,3.18
38392,41762,3.17
38393,42396,3.17
38394,42428,3.18
38395,42798,3.18
38396,43642,3.18
38397,44490,3.17
38398,45118,3.2
38399,45900,3.19
38400,46738,3.19
38401,47504,3.19
38402,49176,3.3
38403,49946,3.31
38404,136,22.57
38405,136,22.76
38406,140,22.07
38407,138,24.99
38408,130,23.84
38409,132,23.76
38410,130,24.49
38411,128,24.76
38412,132,24.39
38413,134,24.39
38414,136,24.56
38415,132,25.41
38416,134,25.34
38417,140,24.7
38418,148,23.74
38419,160,34.57
38420,164,33.95
38421,6516,5.02
38422,6608,4.96
38423,6660,4.97
38424,6728,4.97
38425,6786,4.93
38426,6872,4.93
38427,6980,4.94
38428,6992,4.94
38429,7122,4.9
38430,7256,4.87
38431,7364,4.89
38432,7404,4.87
38433,7528,4.87
38434,7670,4.86
38435,7790,4.83
38436,8104,4.97
38437,8234,4.95
38438,11232,3.69
38439,10872,3.74
38440,10884,3.78
38441,11000,3.81
38442,11736,3.86
38443,12042,3.83
38444,12342,3.88
38445,13298,3.83
38446,13668,3.79
38447,14766,3.79
38448,16338,3.71
38449,16324,3.77
38450,17824,3.74
38451,19578,3.96
38452,20542,3.99
38453,23314,4.04
38454,25840,3.92
38455,4346,7.4
38456,4358,7.51
38457,4384,7.39
38458,4406,7.39
38459,4316,7.23
38460,4350,7.26
38461,4294,7.48
38462,4248,7.49
38463,4294,7.51
38464,4308,7.58
38465,4336,7.58
38466,4322,7.61
38467,4328,7.86
38468,4374,8.03
38469,4376,8.1
38470,4406,8.1
38471,4496,8.02
38472,70880,4.11
38473,70886,4.1
38474,71208,4.08
38475,71336,4.1
38476,70650,4.07
38477,72972,4.03
38478,72794,4.06
38479,71496,4.1
38480,71998,4.12
38481,72392,4.14
38482,72720,4.16
38483,72590,4.17
38484,72808,4.19
38485,72934,4.19
38486,73150,4.21
38487,72604,4.24
38488,73570,4.22
38489,2914,11.41
38490,2938,11.42
38491,2992,11.36
38492,2974,11.52
38493,2938,11.54
38494,2970,11.55
38495,2958,11.85
38496,2912,11.94
38497,2966,11.89
38498,2940,12.05
38499,2946,12.19
38500,2970,12.15
38501,3008,12.23
38502,3000,12.53
38503,2982,12.64
38504,2964,12.97
38505,2990,12.8
38506,7358,6.66
38507,7360,6.68
38508,7386,6.65
38509,7372,6.7
38510,7318,6.68
38511,7394,6.68
38512,7326,6.81
38513,7270,6.82
38514,7322,6.85
38515,7328,6.94
38516,7376,6.92
38517,7388,6.99
38518,7390,7.05
38519,7382,7.11
38520,7390,7.16
38521,7296,7.24
38522,7370,7.21
38523,2436,10.96
38524,2416,11.11
38525,2408,11.43
38526,2404,11.65
38527,2358,11.86
38528,2368,11.88
38529,2370,12.1
38530,2354,12.08
38531,2400,11.93
38532,2414,12.14
38533,2410,12.22
38534,2430,12.21
38535,2440,12.29
38536,2438,12.43
38537,2442,12.56
38538,2426,12.74
38539,2448,12.87
38540,17722,5.56
38541,17776,5.59
38542,17866,5.58
38543,17874,5.65
38544,17620,5.7
38545,17698,5.7
38546,17660,5.77
38547,17448,5.77
38548,17554,5.78
38549,17606,5.82
38550,17624,5.88
38551,17698,5.91
38552,17866,5.91
38553,17886,6
38554,17926,6.06
38555,17812,6.07
38556,18124,6.02
38557,6782,6.24
38558,6810,6.25
38559,6840,6.19
38560,6872,6.21
38561,6806,6.19
38562,6884,6.19
38563,6884,6.27
38564,6892,6.25
38565,6950,6.22
38566,6966,6.29
38567,6984,6.31
38568,6998,6.33
38569,7038,6.37
38570,7002,6.43
38571,7026,6.4
38572,6956,6.46
38573,7028,6.45
38574,3182,10.26
38575,3212,10.26
38576,3168,10.25
38577,3172,10.32
38578,3140,10.19
38579,3170,10.29
38580,3156,10.48
38581,3136,10.47
38582,3152,10.47
38583,3168,10.6
38584,3158,10.69
38585,3144,10.72
38586,3140,10.86
38587,3152,11.03
38588,3144,11.17
38589,3130,11.38
38590,3170,11.32
38591,40228,3.63
38592,40250,3.65
38593,40446,3.65
38594,40640,3.65
38595,40324,3.65
38596,40604,3.67
38597,40634,3.69
38598,40336,3.68
38599,40676,3.69
38600,41016,3.69
38601,41414,3.71
38602,41750,3.72
38603,41866,3.75
38604,42086,3.78
38605,42090,3.8
38606,41912,3.81
38607,42564,3.78
38608,10206,5.88
38609,10194,5.96
38610,10180,5.93
38611,10212,5.99
38612,10174,5.9
38613,10258,5.88
38614,10252,5.92
38615,10242,5.91
38616,10252,5.97
38617,10306,6.02
38618,10342,5.99
38619,10394,6.08
38620,10452,6.08
38621,10458,6.11
38622,10524,6.17
38623,10564,6.22
38624,10680,6.16
38625,6874,10.04
38626,6886,10.05
38627,6818,10.01
38628,6816,10.11
38629,6686,10.24
38630,6736,10.19
38631,6684,10.41
38632,6614,10.48
38633,6630,10.51
38634,6698,10.56
38635,6716,10.58
38636,6724,10.61
38637,6742,10.64
38638,6730,10.73
38639,6736,10.79
38640,6676,10.83
38641,6728,10.8
38642,304,17.49
38643,306,18.64
38644,302,18.83
38645,296,20.35
38646,304,18.79
38647,306,18.87
38648,308,18.08
38649,306,18.12
38650,314,17.94
38651,316,18.06
38652,310,17.47
38653,314,17.4
38654,316,18.51
38655,312,18.89
38656,320,20.79
38657,316,22.36
38658,320,23.26
38659,2518,9
38660,2532,9.03
38661,2532,9.14
38662,2532,9.21
38663,2518,9.38
38664,2522,9.45
38665,2508,9.44
38666,2494,9.46
38667,2532,9.57
38668,2558,9.61
38669,2572,9.46
38670,2558,9.55
38671,2584,9.56
38672,2604,9.6
38673,2606,9.69
38674,2578,9.65
38675,2632,9.67
38676,7196,7.47
38677,7180,7.46
38678,7192,7.47
38679,7260,7.51
38680,7252,7.5
38681,7320,7.51
38682,7304,7.62
38683,7224,7.63
38684,7240,7.66
38685,7228,7.84
38686,7256,7.89
38687,7248,7.84
38688,7286,7.93
38689,7286,8.02
38690,7272,8.08
38691,7250,8.19
38692,7352,8.14
38693,31172,4.05
38694,31236,4.06
38695,31416,4.04
38696,31524,4.06
38697,31404,4.03
38698,31622,4.04
38699,31752,4.07
38700,31536,4.08
38701,31700,4.1
38702,31908,4.12
38703,32118,4.14
38704,32382,4.15
38705,32454,4.16
38706,32608,4.17
38707,32588,4.21
38708,32600,4.22
38709,33130,4.23
38710,2152,12.89
38711,2156,12.84
38712,2136,12.9
38713,2130,13.05
38714,2114,13.27
38715,2124,13.34
38716,2118,13.16
38717,2124,13.29
38718,2158,13.12
38719,2182,13.15
38720,2182,13.09
38721,2184,13.29
38722,2178,13.53
38723,2160,13.43
38724,2172,13.52
38725,2164,13.26
38726,2190,13.01
38727,4262,10.52
38728,4234,10.65
38729,4250,10.68
38730,4244,10.77
38731,4194,10.82
38732,4224,10.88
38733,4190,11.03
38734,4170,11.12
38735,4212,11.15
38736,4212,11.29
38737,4232,11.37
38738,4226,11.45
38739,4252,11.49
38740,4236,11.66
38741,4228,11.8
38742,4196,11.96
38743,4226,12.05
38744,1820,13.28
38745,1816,13.17
38746,1830,13.23
38747,1828,13.36
38748,1826,13.33
38749,1824,13.39
38750,1814,13.67
38751,1818,13.59
38752,1820,13.75
38753,1822,13.92
38754,1812,13.84
38755,1814,13.79
38756,1840,13.77
38757,1842,13.75
38758,1822,14.2
38759,1834,14.54
38760,1856,14.46
38761,3126,9.83
38762,3158,9.82
38763,3150,9.95
38764,3158,9.97
38765,3130,9.93
38766,3132,10.07
38767,3114,10.26
38768,3124,10.21
38769,3112,10.25
38770,3144,10.29
38771,3132,10.36
38772,3132,10.52
38773,3148,10.59
38774,3156,10.62
38775,3146,10.71
38776,3152,10.61
38777,3200,10.54
38778,4402,8.95
38779,4388,9.09
38780,4332,9.11
38781,4302,9.18
38782,4310,9.15
38783,4338,9.18
38784,4304,9.44
38785,4278,9.46
38786,4280,9.56
38787,4278,9.67
38788,4266,9.79
38789,4278,9.9
38790,4294,9.98
38791,4300,10.15
38792,4312,10.15
38793,4278,10.35
38794,4340,10.34
38795,13074,6.17
38796,13110,6.18
38797,13190,6.11
38798,13204,6.11
38799,13124,6.07
38800,13326,6.08
38801,13390,6.07
38802,13266,6.02
38803,13418,6.06
38804,13550,6.02
38805,13690,6.02
38806,13740,6.02
38807,13794,6.04
38808,13898,6.08
38809,13944,6.19
38810,13846,6.25
38811,14014,6.24
38812,14840,6.44
38813,14864,6.44
38814,14864,6.42
38815,14930,6.46
38816,14796,6.34
38817,14934,6.35
38818,15118,6.36
38819,14908,6.43
38820,15000,6.47
38821,15072,6.48
38822,15106,6.49
38823,15082,6.55
38824,15188,6.59
38825,15294,6.66
38826,15366,6.68
38827,15226,6.75
38828,15442,6.72
38829,27998,4.12
38830,28078,4.13
38831,28158,4.12
38832,28218,4.1
38833,27964,4.06
38834,28264,4.06
38835,28242,4.08
38836,28044,4.09
38837,28226,4.12
38838,28380,4.13
38839,28588,4.15
38840,28676,4.15
38841,28592,4.19
38842,28814,4.2
38843,28882,4.21
38844,28758,4.22
38845,29242,4.26
38846,1946,9.11
38847,1972,9.03
38848,1956,9.23
38849,1958,9.3
38850,1958,9.19
38851,1952,9.28
38852,1942,9.52
38853,1924,9.57
38854,1950,9.41
38855,1958,9.31
38856,1976,9.2
38857,1976,9.42
38858,2002,9.6
38859,1990,9.75
38860,1984,10.28
38861,1954,10.45
38862,1974,10.48
38863,13824,5.96
38864,13910,5.94
38865,13808,5.95
38866,13752,6.03
38867,13584,6.03
38868,13700,6.04
38869,13616,6.11
38870,13498,6.12
38871,13638,6.15
38872,13620,6.18
38873,13640,6.23
38874,13676,6.27
38875,13752,6.27
38876,13746,6.32
38877,13750,6.38
38878,13572,6.4
38879,13724,6.38
38880,5674,9.59
38881,5746,9.5
38882,5710,9.57
38883,5714,9.61
38884,5640,9.7
38885,5662,9.75
38886,5630,9.94
38887,5566,10.09
38888,5600,10.16
38889,5594,10.35
38890,5590,10.53
38891,5642,10.54
38892,5666,10.56
38893,5668,10.59
38894,5636,10.76
38895,5622,10.92
38896,5690,10.86
38897,328,26.09
38898,332,26.02
38899,334,26.81
38900,330,28.28
38901,314,28.34
38902,312,28.82
38903,306,29.82
38904,300,30.27
38905,312,29.56
38906,306,30.52
38907,300,30.43
38908,302,31.51
38909,302,31.87
38910,308,31.62
38911,306,32.21
38912,300,32.98
38913,300,33.17
38914,6642,7.32
38915,6622,7.36
38916,6722,7.21
38917,6728,7.22
38918,6610,7.3
38919,6666,7.31
38920,6718,7.33
38921,6676,7.26
38922,6732,7.29
38923,6768,7.35
38924,6756,7.42
38925,6752,7.46
38926,6790,7.45
38927,6796,7.62
38928,6802,7.57
38929,6790,7.68
38930,6960,7.69
38931,630,18.32
38932,628,19.06
38933,622,19.27
38934,636,19.53
38935,624,18.84
38936,626,18.98
38937,638,18.68
38938,616,19.21
38939,632,19.01
38940,636,18.96
38941,630,18.88
38942,622,19.24
38943,626,19.84
38944,634,19.36
38945,638,19.97
38946,642,19.98
38947,650,19.87
38948,1608,14.24
38949,1596,14.44
38950,1600,14.55
38951,1602,14.85
38952,1604,14.85
38953,1610,14.95
38954,1586,15.38
38955,1578,15.4
38956,1580,15.58
38957,1598,15.71
38958,1604,15.71
38959,1610,15.77
38960,1636,15.62
38961,1638,15.81
38962,1638,15.97
38963,1656,15.77
38964,1674,15.89
38965,1976,15.02
38966,2000,14.98
38967,1988,15.19
38968,1992,15.58
38969,1974,15.66
38970,2004,15.54
38971,2010,15.93
38972,1976,15.96
38973,1994,16.04
38974,2004,16.42
38975,2008,16.5
38976,2004,16.71
38977,2026,16.72
38978,2030,16.68
38979,2020,17.09
38980,2036,17.04
38981,2054,16.99
38982,3974,9.89
38983,4028,9.96
38984,4042,9.93
38985,4028,10.04
38986,3942,10.14
38987,3948,10.18
38988,3904,10.42
38989,3888,10.34
38990,3900,10.39
38991,3914,10.53
38992,3912,10.62
38993,3934,10.72
38994,3976,10.82
38995,4008,10.88
38996,3988,11.04
38997,3920,11.2
38998,3938,11.2
38999,2434,10.04
39000,2450,10.07
39001,2408,10.21
39002,2408,10.42
39003,2390,10.49
39004,2412,10.52
39005,2384,10.64
39006,2370,10.55
39007,2382,10.63
39008,2398,10.7
39009,2400,10.72
39010,2420,10.71
39011,2426,10.79
39012,2440,11
39013,2424,11.32
39014,2396,11.49
39015,2436,11.51
39016,1068,14.24
39017,1072,14.3
39018,1060,14.72
39019,1068,15.03
39020,1082,14.32
39021,1088,14.2
39022,1064,14.69
39023,1080,14.62
39024,1098,14.59
39025,1110,14.64
39026,1116,14.5
39027,1124,14.46
39028,1128,14.57
39029,1128,15.2
39030,1126,15.4
39031,1140,15.43
39032,1154,15.7
39033,11164,5.93
39034,11184,5.93
39035,11234,5.87
39036,11296,5.9
39037,11102,5.87
39038,11188,5.89
39039,11092,6
39040,10928,6.03
39041,10986,6.1
39042,11084,6.1
39043,11108,6.14
39044,11090,6.17
39045,11096,6.22
39046,11138,6.22
