id,area_code,quarter,year
1362,27049,1,2020
1363,27051,1,2020
1364,27053,1,2020
1365,27055,1,2020
1366,27057,1,2020
1367,27059,1,2020
1368,27061,1,2020
1369,27063,1,2020
1370,27065,1,2020
1371,27067,1,2020
1372,27069,1,2020
1373,27071,1,2020
1374,27073,1,2020
1375,27075,1,2020
1376,27077,1,2020
1377,27079,1,2020
1378,27081,1,2020
1379,27083,1,2020
1380,27085,1,2020
1381,27087,1,2020
1382,27089,1,2020
1383,27091,1,2020
1384,27093,1,2020
1385,27095,1,2020
1386,27097,1,2020
1387,27099,1,2020
1388,27101,1,2020
1389,27103,1,2020
1390,27105,1,2020
1391,27107,1,2020
1392,27109,1,2020
1393,27111,1,2020
1394,27113,1,2020
1395,27115,1,2020
1396,27117,1,2020
1397,27119,1,2020
1398,27121,1,2020
1399,27123,1,2020
1400,27125,1,2020
1401,27127,1,2020
1402,27129,1,2020
1403,27131,1,2020
1404,27133,1,2020
1405,27135,1,2020
1406,27137,1,2020
1407,27139,1,2020
1408,27141,1,2020
1409,27143,1,2020
1410,27145,1,2020
1411,27147,1,2020
1412,27149,1,2020
1413,27151,1,2020
1414,27153,1,2020
1415,27155,1,2020
1416,27157,1,2020
1417,27159,1,2020
1418,27161,1,2020
1419,27163,1,2020
1420,27165,1,2020
1421,27167,1,2020
1422,27169,1,2020
1423,27171,1,2020
1424,27173,1,2020
1425,27999,1,2020
1426,28001,1,2020
1427,28003,1,2020
1428,28005,1,2020
1429,28007,1,2020
1430,28009,1,2020
1431,28011,1,2020
1432,28013,1,2020
1433,28015,1,2020
1434,28017,1,2020
1435,28019,1,2020
1436,28021,1,2020
1437,28023,1,2020
1438,28025,1,2020
1439,28027,1,2020
1440,28029,1,2020
1441,28031,1,2020
1442,28033,1,2020
1443,28035,1,2020
1444,28037,1,2020
1445,28039,1,2020
1446,28041,1,2020
1447,28043,1,2020
1448,28045,1,2020
1449,28047,1,2020
1450,28049,1,2020
1451,28051,1,2020
1452,28053,1,2020
1453,28055,1,2020
1454,28057,1,2020
1455,28059,1,2020
1456,28061,1,2020
1457,28063,1,2020
1458,28065,1,2020
1459,28067,1,2020
1460,28069,1,2020
1461,28071,1,2020
1462,28073,1,2020
1463,28075,1,2020
1464,28077,1,2020
1465,28079,1,2020
1466,28081,1,2020
1467,28083,1,2020
1468,28085,1,2020
1469,28087,1,2020
1470,28089,1,2020
1471,28091,1,2020
1472,28093,1,2020
1473,28095,1,2020
1474,28097,1,2020
1475,28099,1,2020
1476,28101,1,2020
1477,28103,1,2020
1478,28105,1,2020
1479,28107,1,2020
1480,28109,1,2020
1481,28111,1,2020
1482,28113,1,2020
1483,28115,1,2020
1484,28117,1,2020
1485,28119,1,2020
1486,28121,1,2020
1487,28123,1,2020
1488,28125,1,2020
1489,28127,1,2020
1490,28129,1,2020
1491,28131,1,2020
1492,28133,1,2020
1493,28135,1,2020
1494,28137,1,2020
1495,28139,1,2020
1496,28141,1,2020
1497,28143,1,2020
1498,28145,1,2020
1499,28147,1,2020
1500,28149,1,2020
1501,28151,1,2020
1502,28153,1,2020
1503,28155,1,2020
1504,28157,1,2020
1505,28159,1,2020
1506,28161,1,2020
1507,28163,1,2020
1508,28999,1,2020
1509,29001,1,2020
1510,29003,1,2020
1511,29005,1,2020
1512,29007,1,2020
1513,29009,1,2020
1514,29011,1,2020
1515,29013,1,2020
1516,29015,1,2020
1517,29017,1,2020
1518,29019,1,2020
1519,29021,1,2020
1520,29023,1,2020
1521,29025,1,2020
1522,29027,1,2020
1523,29029,1,2020
1524,29031,1,2020
1525,29033,1,2020
1526,29035,1,2020
1527,29037,1,2020
1528,29039,1,2020
1529,29041,1,2020
1530,29043,1,2020
1531,29045,1,2020
1532,29047,1,2020
1533,29049,1,2020
1534,29051,1,2020
1535,29053,1,2020
1536,29055,1,2020
1537,29057,1,2020
1538,29059,1,2020
1539,29061,1,2020
1540,29063,1,2020
1541,29065,1,2020
1542,29067,1,2020
1543,29069,1,2020
1544,29071,1,2020
1545,29073,1,2020
1546,29075,1,2020
1547,29077,1,2020
1548,29079,1,2020
1549,29081,1,2020
1550,29083,1,2020
1551,29085,1,2020
1552,29087,1,2020
1553,29089,1,2020
1554,29091,1,2020
1555,29093,1,2020
1556,29095,1,2020
1557,29097,1,2020
1558,29099,1,2020
1559,29101,1,2020
1560,29103,1,2020
1561,29105,1,2020
1562,29107,1,2020
1563,29109,1,2020
1564,29111,1,2020
1565,29113,1,2020
1566,29115,1,2020
1567,29117,1,2020
1568,29119,1,2020
1569,29121,1,2020
1570,29123,1,2020
1571,29125,1,2020
1572,29127,1,2020
1573,29129,1,2020
1574,29131,1,2020
1575,29133,1,2020
1576,29135,1,2020
1577,29137,1,2020
1578,29139,1,2020
1579,29141,1,2020
1580,29143,1,2020
1581,29145,1,2020
1582,29147,1,2020
1583,29149,1,2020
1584,29151,1,2020
1585,29153,1,2020
1586,29155,1,2020
1587,29157,1,2020
1588,29159,1,2020
1589,29161,1,2020
1590,29163,1,2020
1591,29165,1,2020
1592,29167,1,2020
1593,29169,1,2020
1594,29171,1,2020
1595,29173,1,2020
1596,29175,1,2020
1597,29177,1,2020
1598,29179,1,2020
1599,29181,1,2020
1600,29183,1,2020
1601,29185,1,2020
1602,29186,1,2020
1603,29187,1,2020
1604,29189,1,2020
1605,29195,1,2020
1606,29197,1,2020
1607,29199,1,2020
1608,29201,1,2020
1609,29203,1,2020
1610,29205,1,2020
1611,29207,1,2020
1612,29209,1,2020
1613,29211,1,2020
1614,29213,1,2020
1615,29215,1,2020
1616,29217,1,2020
1617,29219,1,2020
1618,29221,1,2020
1619,29223,1,2020
1620,29225,1,2020
1621,29227,1,2020
1622,29229,1,2020
1623,29510,1,2020
1624,29999,1,2020
1625,30001,1,2020
1626,30003,1,2020
1627,30005,1,2020
1628,30007,1,2020
1629,30009,1,2020
1630,30011,1,2020
1631,30013,1,2020
1632,30015,1,2020
1633,30017,1,2020
1634,30019,1,2020
1635,30021,1,2020
1636,30023,1,2020
1637,30025,1,2020
1638,30027,1,2020
1639,30029,1,2020
1640,30031,1,2020
1641,30033,1,2020
1642,30035,1,2020
1643,30037,1,2020
1644,30039,1,2020
1645,30041,1,2020
1646,30043,1,2020
1647,30045,1,2020
1648,30047,1,2020
1649,30049,1,2020
1650,30051,1,2020
1651,30053,1,2020
1652,30055,1,2020
1653,30057,1,2020
1654,30059,1,2020
1655,30061,1,2020
1656,30063,1,2020
1657,30065,1,2020
1658,30067,1,2020
1659,30069,1,2020
1660,30071,1,2020
1661,30073,1,2020
1662,30075,1,2020
1663,30077,1,2020
1664,30079,1,2020
1665,30081,1,2020
1666,30083,1,2020
1667,30085,1,2020
1668,30087,1,2020
1669,30089,1,2020
1670,30091,1,2020
1671,30093,1,2020
1672,30095,1,2020
1673,30097,1,2020
1674,30099,1,2020
1675,30101,1,2020
1676,30103,1,2020
1677,30105,1,2020
1678,30107,1,2020
1679,30109,1,2020
1680,30111,1,2020
1681,30999,1,2020
1682,31001,1,2020
1683,31003,1,2020
1684,31005,1,2020
1685,31007,1,2020
1686,31009,1,2020
1687,31011,1,2020
1688,31013,1,2020
1689,31015,1,2020
1690,31017,1,2020
1691,31019,1,2020
1692,31021,1,2020
1693,31023,1,2020
1694,31025,1,2020
1695,31027,1,2020
1696,31029,1,2020
1697,31031,1,2020
1698,31033,1,2020
1699,31035,1,2020
1700,31037,1,2020
1701,31039,1,2020
1702,31041,1,2020
1703,31043,1,2020
1704,31045,1,2020
1705,31047,1,2020
1706,31049,1,2020
1707,31051,1,2020
1708,31053,1,2020
1709,31055,1,2020
1710,31057,1,2020
1711,31059,1,2020
1712,31061,1,2020
1713,31063,1,2020
1714,31065,1,2020
1715,31067,1,2020
1716,31069,1,2020
1717,31071,1,2020
1718,31073,1,2020
1719,31075,1,2020
1720,31077,1,2020
1721,31079,1,2020
1722,31081,1,2020
1723,31083,1,2020
1724,31085,1,2020
1725,31087,1,2020
1726,31089,1,2020
1727,31091,1,2020
1728,31093,1,2020
1729,31095,1,2020
1730,31097,1,2020
1731,31099,1,2020
1732,31101,1,2020
1733,31103,1,2020
1734,31105,1,2020
1735,31107,1,2020
1736,31109,1,2020
1737,31111,1,2020
1738,31113,1,2020
1739,31115,1,2020
1740,31117,1,2020
1741,31119,1,2020
1742,31121,1,2020
1743,31123,1,2020
1744,31125,1,2020
1745,31127,1,2020
1746,31129,1,2020
1747,31131,1,2020
1748,31133,1,2020
1749,31135,1,2020
1750,31137,1,2020
1751,31139,1,2020
1752,31141,1,2020
1753,31143,1,2020
1754,31145,1,2020
1755,31147,1,2020
1756,31149,1,2020
1757,31151,1,2020
1758,31153,1,2020
1759,31155,1,2020
1760,31157,1,2020
1761,31159,1,2020
1762,31161,1,2020
1763,31163,1,2020
1764,31165,1,2020
1765,31167,1,2020
1766,31169,1,2020
1767,31171,1,2020
1768,31173,1,2020
1769,31175,1,2020
1770,31177,1,2020
1771,31179,1,2020
1772,31181,1,2020
1773,31183,1,2020
1774,31185,1,2020
1775,31999,1,2020
1776,32001,1,2020
1777,32003,1,2020
1778,32005,1,2020
1779,32007,1,2020
1780,32009,1,2020
1781,32011,1,2020
1782,32013,1,2020
1783,32015,1,2020
1784,32017,1,2020
1785,32019,1,2020
1786,32021,1,2020
1787,32023,1,2020
1788,32027,1,2020
1789,32029,1,2020
1790,32031,1,2020
1791,32033,1,2020
1792,32510,1,2020
1793,32999,1,2020
1794,33001,1,2020
1795,33003,1,2020
1796,33005,1,2020
1797,33007,1,2020
1798,33009,1,2020
1799,33011,1,2020
1800,33013,1,2020
1801,33015,1,2020
1802,33017,1,2020
1803,33019,1,2020
1804,33999,1,2020
1805,34001,1,2020
1806,34003,1,2020
1807,34005,1,2020
1808,34007,1,2020
1809,34009,1,2020
1810,34011,1,2020
1811,34013,1,2020
1812,34015,1,2020
1813,34017,1,2020
1814,34019,1,2020
1815,34021,1,2020
1816,34023,1,2020
1817,34025,1,2020
1818,34027,1,2020
1819,34029,1,2020
1820,34031,1,2020
1821,34033,1,2020
1822,34035,1,2020
1823,34037,1,2020
1824,34039,1,2020
1825,34041,1,2020
1826,34999,1,2020
1827,35001,1,2020
1828,35003,1,2020
1829,35005,1,2020
1830,35006,1,2020
1831,35007,1,2020
1832,35009,1,2020
1833,35011,1,2020
1834,35013,1,2020
1835,35015,1,2020
1836,35017,1,2020
1837,35019,1,2020
1838,35021,1,2020
1839,35023,1,2020
1840,35025,1,2020
1841,35027,1,2020
1842,35028,1,2020
1843,35029,1,2020
1844,35031,1,2020
1845,35033,1,2020
1846,35035,1,2020
1847,35037,1,2020
1848,35039,1,2020
1849,35041,1,2020
1850,35043,1,2020
1851,35045,1,2020
1852,35047,1,2020
1853,35049,1,2020
1854,35051,1,2020
1855,35053,1,2020
1856,35055,1,2020
1857,35057,1,2020
1858,35059,1,2020
1859,35061,1,2020
1860,35999,1,2020
1861,36001,1,2020
1862,36003,1,2020
1863,36005,1,2020
1864,36007,1,2020
1865,36009,1,2020
1866,36011,1,2020
1867,36013,1,2020
1868,36015,1,2020
1869,36017,1,2020
1870,36019,1,2020
1871,36021,1,2020
1872,36023,1,2020
1873,36025,1,2020
1874,36027,1,2020
1875,36029,1,2020
1876,36031,1,2020
1877,36033,1,2020
1878,36035,1,2020
1879,36037,1,2020
1880,36039,1,2020
1881,36041,1,2020
1882,36043,1,2020
1883,36045,1,2020
1884,36047,1,2020
1885,36049,1,2020
1886,36051,1,2020
1887,36053,1,2020
1888,36055,1,2020
1889,36057,1,2020
1890,36059,1,2020
1891,36061,1,2020
1892,36063,1,2020
1893,36065,1,2020
1894,36067,1,2020
1895,36069,1,2020
1896,36071,1,2020
1897,36073,1,2020
1898,36075,1,2020
1899,36077,1,2020
1900,36079,1,2020
1901,36081,1,2020
1902,36083,1,2020
1903,36085,1,2020
1904,36087,1,2020
1905,36089,1,2020
1906,36091,1,2020
1907,36093,1,2020
1908,36095,1,2020
1909,36097,1,2020
1910,36099,1,2020
1911,36101,1,2020
1912,36103,1,2020
1913,36105,1,2020
1914,36107,1,2020
1915,36109,1,2020
1916,36111,1,2020
1917,36113,1,2020
1918,36115,1,2020
1919,36117,1,2020
1920,36119,1,2020
1921,36121,1,2020
1922,36123,1,2020
1923,36999,1,2020
1924,37001,1,2020
1925,37003,1,2020
1926,37005,1,2020
1927,37007,1,2020
1928,37009,1,2020
1929,37011,1,2020
1930,37013,1,2020
1931,37015,1,2020
1932,37017,1,2020
1933,37019,1,2020
1934,37021,1,2020
1935,37023,1,2020
1936,37025,1,2020
1937,37027,1,2020
1938,37029,1,2020
1939,37031,1,2020
1940,37033,1,2020
1941,37035,1,2020
1942,37037,1,2020
1943,37039,1,2020
1944,37041,1,2020
1945,37043,1,2020
1946,37045,1,2020
1947,37047,1,2020
1948,37049,1,2020
1949,37051,1,2020
1950,37053,1,2020
1951,37055,1,2020
1952,37057,1,2020
1953,37059,1,2020
1954,37061,1,2020
1955,37063,1,2020
1956,37065,1,2020
1957,37067,1,2020
1958,37069,1,2020
1959,37071,1,2020
1960,37073,1,2020
1961,37075,1,2020
1962,37077,1,2020
1963,37079,1,2020
1964,37081,1,2020
1965,37083,1,2020
1966,37085,1,2020
1967,37087,1,2020
1968,37089,1,2020
1969,37091,1,2020
1970,37093,1,2020
1971,37095,1,2020
1972,37097,1,2020
1973,37099,1,2020
1974,37101,1,2020
1975,37103,1,2020
1976,37105,1,2020
1977,37107,1,2020
1978,37109,1,2020
1979,37111,1,2020
1980,37113,1,2020
1981,37115,1,2020
1982,37117,1,2020
1983,37119,1,2020
1984,37121,1,2020
1985,37123,1,2020
1986,37125,1,2020
1987,37127,1,2020
1988,37129,1,2020
1989,37131,1,2020
1990,37133,1,2020
1991,37135,1,2020
1992,37137,1,2020
1993,37139,1,2020
1994,37141,1,2020
1995,37143,1,2020
1996,37145,1,2020
1997,37147,1,2020
1998,37149,1,2020
1999,37151,1,2020
2000,37153,1,2020
2001,37155,1,2020
2002,37157,1,2020
2003,37159,1,2020
2004,37161,1,2020
2005,37163,1,2020
2006,37165,1,2020
2007,37167,1,2020
2008,37169,1,2020
2009,37171,1,2020
2010,37173,1,2020
2011,37175,1,2020
2012,37177,1,2020
2013,37179,1,2020
2014,37181,1,2020
2015,37183,1,2020
2016,37185,1,2020
2017,37187,1,2020
2018,37189,1,2020
2019,37191,1,2020
2020,37193,1,2020
2021,37195,1,2020
2022,37197,1,2020
2023,37199,1,2020
2024,37999,1,2020
2025,38001,1,2020
2026,38003,1,2020
2027,38005,1,2020
2028,38007,1,2020
2029,38009,1,2020
2030,38011,1,2020
2031,38013,1,2020
2032,38015,1,2020
2033,38017,1,2020
2034,38019,1,2020
2035,38021,1,2020
2036,38023,1,2020
2037,38025,1,2020
2038,38027,1,2020
2039,38029,1,2020
2040,38031,1,2020
2041,38033,1,2020
2042,38035,1,2020
2043,38037,1,2020
2044,38039,1,2020
2045,38041,1,2020
2046,38043,1,2020
2047,38045,1,2020
2048,38047,1,2020
2049,38049,1,2020
2050,38051,1,2020
2051,38053,1,2020
2052,38055,1,2020
2053,38057,1,2020
2054,38059,1,2020
2055,38061,1,2020
2056,38063,1,2020
2057,38065,1,2020
2058,38067,1,2020
2059,38069,1,2020
2060,38071,1,2020
2061,38073,1,2020
2062,38075,1,2020
2063,38077,1,2020
2064,38079,1,2020
2065,38081,1,2020
2066,38083,1,2020
2067,38085,1,2020
2068,38087,1,2020
2069,38089,1,2020
2070,38091,1,2020
2071,38093,1,2020
2072,38095,1,2020
2073,38097,1,2020
2074,38099,1,2020
2075,38101,1,2020
2076,38103,1,2020
2077,38105,1,2020
2078,38999,1,2020
2079,39001,1,2020
2080,39003,1,2020
2081,39005,1,2020
2082,39007,1,2020
2083,39009,1,2020
2084,39011,1,2020
2085,39013,1,2020
2086,39015,1,2020
2087,39017,1,2020
2088,39019,1,2020
2089,39021,1,2020
2090,39023,1,2020
2091,39025,1,2020
2092,39027,1,2020
2093,39029,1,2020
2094,39031,1,2020
2095,39033,1,2020
2096,39035,1,2020
2097,39037,1,2020
2098,39039,1,2020
2099,39041,1,2020
2100,39043,1,2020
2101,39045,1,2020
2102,39047,1,2020
2103,39049,1,2020
2104,39051,1,2020
2105,39053,1,2020
2106,39055,1,2020
2107,39057,1,2020
2108,39059,1,2020
2109,39061,1,2020
2110,39063,1,2020
2111,39065,1,2020
2112,39067,1,2020
2113,39069,1,2020
2114,39071,1,2020
2115,39073,1,2020
2116,39075,1,2020
2117,39077,1,2020
2118,39079,1,2020
2119,39081,1,2020
2120,39083,1,2020
2121,39085,1,2020
2122,39087,1,2020
2123,39089,1,2020
2124,39091,1,2020
2125,39093,1,2020
2126,39095,1,2020
2127,39097,1,2020
2128,39099,1,2020
2129,39101,1,2020
2130,39103,1,2020
2131,39105,1,2020
2132,39107,1,2020
2133,39109,1,2020
2134,39111,1,2020
2135,39113,1,2020
2136,39115,1,2020
2137,39117,1,2020
2138,39119,1,2020
2139,39121,1,2020
2140,39123,1,2020
2141,39125,1,2020
2142,39127,1,2020
2143,39129,1,2020
2144,39131,1,2020
2145,39133,1,2020
2146,39135,1,2020
2147,39137,1,2020
2148,39139,1,2020
2149,39141,1,2020
2150,39143,1,2020
2151,39145,1,2020
2152,39147,1,2020
2153,39149,1,2020
2154,39151,1,2020
2155,39153,1,2020
2156,39155,1,2020
2157,39157,1,2020
2158,39159,1,2020
2159,39161,1,2020
2160,39163,1,2020
2161,39165,1,2020
2162,39167,1,2020
2163,39169,1,2020
2164,39171,1,2020
2165,39173,1,2020
2166,39175,1,2020
2167,39999,1,2020
2168,40001,1,2020
2169,40003,1,2020
2170,40005,1,2020
2171,40007,1,2020
2172,40009,1,2020
2173,40011,1,2020
2174,40013,1,2020
2175,40015,1,2020
2176,40017,1,2020
2177,40019,1,2020
2178,40021,1,2020
2179,40023,1,2020
2180,40025,1,2020
2181,40027,1,2020
2182,40029,1,2020
2183,40031,1,2020
2184,40033,1,2020
2185,40035,1,2020
2186,40037,1,2020
2187,40039,1,2020
2188,40041,1,2020
2189,40043,1,2020
2190,40045,1,2020
2191,40047,1,2020
2192,40049,1,2020
2193,40051,1,2020
2194,40053,1,2020
2195,40055,1,2020
2196,40057,1,2020
2197,40059,1,2020
2198,40061,1,2020
2199,40063,1,2020
2200,40065,1,2020
2201,40067,1,2020
2202,40069,1,2020
2203,40071,1,2020
2204,40073,1,2020
2205,40075,1,2020
2206,40077,1,2020
2207,40079,1,2020
2208,40081,1,2020
2209,40083,1,2020
2210,40085,1,2020
2211,40087,1,2020
2212,40089,1,2020
2213,40091,1,2020
2214,40093,1,2020
2215,40095,1,2020
2216,40097,1,2020
2217,40099,1,2020
2218,40101,1,2020
2219,40103,1,2020
2220,40105,1,2020
2221,40107,1,2020
2222,40109,1,2020
2223,40111,1,2020
2224,40113,1,2020
2225,40115,1,2020
2226,40117,1,2020
2227,40119,1,2020
2228,40121,1,2020
2229,40123,1,2020
2230,40125,1,2020
2231,40127,1,2020
2232,40129,1,2020
2233,40131,1,2020
2234,40133,1,2020
2235,40135,1,2020
2236,40137,1,2020
2237,40139,1,2020
2238,40141,1,2020
2239,40143,1,2020
2240,40145,1,2020
2241,40147,1,2020
2242,40149,1,2020
2243,40151,1,2020
2244,40153,1,2020
2245,40999,1,2020
2246,41001,1,2020
2247,41003,1,2020
2248,41005,1,2020
2249,41007,1,2020
2250,41009,1,2020
2251,41011,1,2020
2252,41013,1,2020
2253,41015,1,2020
2254,41017,1,2020
2255,41019,1,2020
2256,41021,1,2020
2257,41023,1,2020
2258,41025,1,2020
2259,41027,1,2020
2260,41029,1,2020
2261,41031,1,2020
2262,41033,1,2020
2263,41035,1,2020
2264,41037,1,2020
2265,41039,1,2020
2266,41041,1,2020
2267,41043,1,2020
2268,41045,1,2020
2269,41047,1,2020
2270,41049,1,2020
2271,41051,1,2020
2272,41053,1,2020
2273,41055,1,2020
2274,41057,1,2020
2275,41059,1,2020
2276,41061,1,2020
2277,41063,1,2020
2278,41065,1,2020
2279,41067,1,2020
2280,41069,1,2020
2281,41071,1,2020
2282,41999,1,2020
2283,42001,1,2020
2284,42003,1,2020
2285,42005,1,2020
2286,42007,1,2020
2287,42009,1,2020
2288,42011,1,2020
2289,42013,1,2020
2290,42015,1,2020
2291,42017,1,2020
2292,42019,1,2020
2293,42021,1,2020
2294,42023,1,2020
2295,42025,1,2020
2296,42027,1,2020
2297,42029,1,2020
2298,42031,1,2020
2299,42033,1,2020
2300,42035,1,2020
2301,42037,1,2020
2302,42039,1,2020
2303,42041,1,2020
2304,42043,1,2020
2305,42045,1,2020
2306,42047,1,2020
2307,42049,1,2020
2308,42051,1,2020
2309,42053,1,2020
2310,42055,1,2020
2311,42057,1,2020
2312,42059,1,2020
2313,42061,1,2020
2314,42063,1,2020
2315,42065,1,2020
2316,42067,1,2020
2317,42069,1,2020
2318,42071,1,2020
2319,42073,1,2020
2320,42075,1,2020
2321,42077,1,2020
2322,42079,1,2020
2323,42081,1,2020
2324,42083,1,2020
2325,42085,1,2020
2326,42087,1,2020
2327,42089,1,2020
2328,42091,1,2020
2329,42093,1,2020
2330,42095,1,2020
2331,42097,1,2020
2332,42099,1,2020
2333,42101,1,2020
2334,42103,1,2020
2335,42105,1,2020
2336,42107,1,2020
2337,42109,1,2020
2338,42111,1,2020
2339,42113,1,2020
2340,42115,1,2020
2341,42117,1,2020
2342,42119,1,2020
2343,42121,1,2020
2344,42123,1,2020
2345,42125,1,2020
2346,42127,1,2020
2347,42129,1,2020
2348,42131,1,2020
2349,42133,1,2020
2350,42999,1,2020
2351,44001,1,2020
2352,44003,1,2020
2353,44005,1,2020
2354,44007,1,2020
2355,44009,1,2020
2356,44999,1,2020
2357,45001,1,2020
2358,45003,1,2020
2359,45005,1,2020
2360,45007,1,2020
2361,45009,1,2020
2362,45011,1,2020
2363,45013,1,2020
2364,45015,1,2020
2365,45017,1,2020
2366,45019,1,2020
2367,45021,1,2020
2368,45023,1,2020
2369,45025,1,2020
2370,45027,1,2020
2371,45029,1,2020
2372,45031,1,2020
2373,45033,1,2020
2374,45035,1,2020
2375,45037,1,2020
2376,45039,1,2020
2377,45041,1,2020
2378,45043,1,2020
2379,45045,1,2020
2380,45047,1,2020
2381,45049,1,2020
2382,45051,1,2020
2383,45053,1,2020
2384,45055,1,2020
2385,45057,1,2020
2386,45059,1,2020
2387,45061,1,2020
2388,45063,1,2020
2389,45065,1,2020
2390,45067,1,2020
2391,45069,1,2020
2392,45071,1,2020
2393,45073,1,2020
2394,45075,1,2020
2395,45077,1,2020
2396,45079,1,2020
2397,45081,1,2020
2398,45083,1,2020
2399,45085,1,2020
2400,45087,1,2020
2401,45089,1,2020
2402,45091,1,2020
2403,45999,1,2020
2404,46003,1,2020
2405,46005,1,2020
2406,46007,1,2020
2407,46009,1,2020
2408,46011,1,2020
2409,46013,1,2020
2410,46015,1,2020
2411,46017,1,2020
2412,46019,1,2020
2413,46021,1,2020
2414,46023,1,2020
2415,46025,1,2020
2416,46027,1,2020
2417,46029,1,2020
2418,46031,1,2020
2419,46033,1,2020
2420,46035,1,2020
2421,46037,1,2020
2422,46039,1,2020
2423,46041,1,2020
2424,46043,1,2020
2425,46045,1,2020
2426,46047,1,2020
2427,46049,1,2020
2428,46051,1,2020
2429,46053,1,2020
2430,46055,1,2020
2431,46057,1,2020
2432,46059,1,2020
2433,46061,1,2020
2434,46063,1,2020
2435,46065,1,2020
2436,46067,1,2020
2437,46069,1,2020
2438,46071,1,2020
2439,46073,1,2020
2440,46075,1,2020
2441,46077,1,2020
2442,46079,1,2020
2443,46081,1,2020
2444,46083,1,2020
2445,46085,1,2020
2446,46087,1,2020
2447,46089,1,2020
2448,46091,1,2020
2449,46093,1,2020
2450,46095,1,2020
2451,46097,1,2020
2452,46099,1,2020
2453,46101,1,2020
2454,46102,1,2020
2455,46103,1,2020
2456,46105,1,2020
2457,46107,1,2020
2458,46109,1,2020
2459,46111,1,2020
2460,46115,1,2020
2461,46117,1,2020
2462,46119,1,2020
2463,46121,1,2020
2464,46123,1,2020
2465,46125,1,2020
2466,46127,1,2020
2467,46129,1,2020
2468,46135,1,2020
2469,46137,1,2020
2470,46999,1,2020
2471,47001,1,2020
2472,47003,1,2020
2473,47005,1,2020
2474,47007,1,2020
2475,47009,1,2020
2476,47011,1,2020
2477,47013,1,2020
2478,47015,1,2020
2479,47017,1,2020
2480,47019,1,2020
2481,47021,1,2020
2482,47023,1,2020
2483,47025,1,2020
2484,47027,1,2020
2485,47029,1,2020
2486,47031,1,2020
2487,47033,1,2020
2488,47035,1,2020
2489,47037,1,2020
2490,47039,1,2020
2491,47041,1,2020
2492,47043,1,2020
2493,47045,1,2020
2494,47047,1,2020
2495,47049,1,2020
2496,47051,1,2020
2497,47053,1,2020
2498,47055,1,2020
2499,47057,1,2020
2500,47059,1,2020
2501,47061,1,2020
2502,47063,1,2020
2503,47065,1,2020
2504,47067,1,2020
2505,47069,1,2020
2506,47071,1,2020
2507,47073,1,2020
2508,47075,1,2020
2509,47077,1,2020
2510,47079,1,2020
2511,47081,1,2020
2512,47083,1,2020
2513,47085,1,2020
2514,47087,1,2020
2515,47089,1,2020
2516,47091,1,2020
2517,47093,1,2020
2518,47095,1,2020
2519,47097,1,2020
2520,47099,1,2020
2521,47101,1,2020
2522,47103,1,2020
2523,47105,1,2020
2524,47107,1,2020
2525,47109,1,2020
2526,47111,1,2020
2527,47113,1,2020
2528,47115,1,2020
2529,47117,1,2020
2530,47119,1,2020
2531,47121,1,2020
2532,47123,1,2020
2533,47125,1,2020
2534,47127,1,2020
2535,47129,1,2020
2536,47131,1,2020
2537,47133,1,2020
2538,47135,1,2020
2539,47137,1,2020
2540,47139,1,2020
2541,47141,1,2020
2542,47143,1,2020
2543,47145,1,2020
2544,47147,1,2020
2545,47149,1,2020
2546,47151,1,2020
2547,47153,1,2020
2548,47155,1,2020
2549,47157,1,2020
2550,47159,1,2020
2551,47161,1,2020
2552,47163,1,2020
2553,47165,1,2020
2554,47167,1,2020
2555,47169,1,2020
2556,47171,1,2020
2557,47173,1,2020
2558,47175,1,2020
2559,47177,1,2020
2560,47179,1,2020
2561,47181,1,2020
2562,47183,1,2020
2563,47185,1,2020
2564,47187,1,2020
2565,47189,1,2020
2566,47999,1,2020
2567,48001,1,2020
2568,48003,1,2020
2569,48005,1,2020
2570,48007,1,2020
2571,48009,1,2020
2572,48011,1,2020
2573,48013,1,2020
2574,48015,1,2020
2575,48017,1,2020
2576,48019,1,2020
2577,48021,1,2020
2578,48023,1,2020
2579,48025,1,2020
